id	title	type	snippet	provider	state_date	end_date	bbox	deprecated	keywords	catalog	url	license
RUB/RUBCLIM/LCZ/global_lcz_map/latest	Global map of Local Climate Zones, latest version	image_collection	ee.ImageCollection('RUB/RUBCLIM/LCZ/global_lcz_map/latest')	Bochum Urban Climate Lab	2018-01-01	2019-01-01	-180, -90, 180, 90	False	climate, landcover, landuse-landcover, urban	https://storage.googleapis.com/earthengine-stac/catalog/RUB/RUB_RUBCLIM_LCZ_global_lcz_map_latest.json	https://developers.google.com/earth-engine/datasets/catalog/RUB_RUBCLIM_LCZ_global_lcz_map_latest	other
RUB/RUBCLIM/LCZ/global_lcz_map/v1	Global map of Local Climate Zones, v1 [deprecated]	image_collection	ee.ImageCollection('RUB/RUBCLIM/LCZ/global_lcz_map/v1')	Bochum Urban Climate Lab	2018-01-01	2019-01-01	-180, -90, 180, 90	True	climate, landcover, landuse-landcover, urban	https://storage.googleapis.com/earthengine-stac/catalog/RUB/RUB_RUBCLIM_LCZ_global_lcz_map_v1.json	https://developers.google.com/earth-engine/datasets/catalog/RUB_RUBCLIM_LCZ_global_lcz_map_v1	other
SKYSAT/GEN-A/PUBLIC/ORTHO/MULTISPECTRAL	Planet SkySat Public Ortho Imagery, Multispectral	image_collection	ee.ImageCollection('SKYSAT/GEN-A/PUBLIC/ORTHO/MULTISPECTRAL')	Planet Labs Inc.	2014-07-03	2016-12-24	-180, -70, 180, 53	False	highres, multispectral, pansharpened, planet, satellite-imagery, skysat	https://storage.googleapis.com/earthengine-stac/catalog/SKYSAT/SKYSAT_GEN-A_PUBLIC_ORTHO_MULTISPECTRAL.json	https://developers.google.com/earth-engine/datasets/catalog/SKYSAT_GEN-A_PUBLIC_ORTHO_MULTISPECTRAL	CC-BY-4.0
SKYSAT/GEN-A/PUBLIC/ORTHO/RGB	Planet SkySat Public Ortho Imagery, RGB	image_collection	ee.ImageCollection('SKYSAT/GEN-A/PUBLIC/ORTHO/RGB')	Planet Labs Inc.	2014-07-03	2016-12-24	-180, -70, 180, 53	False	highres, pansharpened, planet, rgb, satellite-imagery, skysat	https://storage.googleapis.com/earthengine-stac/catalog/SKYSAT/SKYSAT_GEN-A_PUBLIC_ORTHO_RGB.json	https://developers.google.com/earth-engine/datasets/catalog/SKYSAT_GEN-A_PUBLIC_ORTHO_RGB	CC-BY-4.0
SNU/ESL/BESS/Rad/v1	Breathing Earth System Simulator (BESS) Radiation v1	image_collection	ee.ImageCollection('SNU/ESL/BESS/Rad/v1')	Seoul National University (SNU)	2001-01-01	2021-12-31	-180, -90, 180, 90	False	climate, evapotranspiration, gpp, modis-derived, par, radiation, shortwave	https://storage.googleapis.com/earthengine-stac/catalog/SNU/SNU_ESL_BESS_Rad_v1.json	https://developers.google.com/earth-engine/datasets/catalog/SNU_ESL_BESS_Rad_v1	CC-BY-4.0
Slovakia/orthos/25cm	Slovakia orthophotos	image_collection	ee.ImageCollection('Slovakia/orthos/25cm')	Slovakia orthophotomosaic	2017-01-01	2020-01-01	16.5, 47.44, 22.33, 49.36	False	orthophotos, rgb	https://storage.googleapis.com/earthengine-stac/catalog/Slovakia/Slovakia_orthos_25cm.json	https://developers.google.com/earth-engine/datasets/catalog/Slovakia_orthos_25cm	other
Spain/PNOA/PNOA10	Spain RGB orthophotos 10 cm	image_collection	ee.ImageCollection('Spain/PNOA/PNOA10')	Spain orthophotos	2007-01-01	2019-01-01	-9.32, 36.11, 4.7, 43.48	False	orthophotos, pnoa, rgb, spain	https://storage.googleapis.com/earthengine-stac/catalog/Spain/Spain_PNOA_PNOA10.json	https://developers.google.com/earth-engine/datasets/catalog/Spain_PNOA_PNOA10	other
Switzerland/SWISSIMAGE/orthos/10cm	SWISSIMAGE 10 cm RGB imagery	image_collection	ee.ImageCollection('Switzerland/SWISSIMAGE/orthos/10cm')	Topography swisstopo	2017-01-01	2021-01-01	5.9, 45.8, 10.6, 47.8	False	orthophotos, rgb, swissimage, swisstopo	https://storage.googleapis.com/earthengine-stac/catalog/Switzerland/Switzerland_SWISSIMAGE_orthos_10cm.json	https://developers.google.com/earth-engine/datasets/catalog/Switzerland_SWISSIMAGE_orthos_10cm	other
TERN/AET/CMRSET_LANDSAT_V2_1	Actual Evapotranspiration for Australia (CMRSET Landsat V2.1) [deprecated]	image_collection	ee.ImageCollection('TERN/AET/CMRSET_LANDSAT_V2_1')	TERN Landscapes / CSIRO Land and Water	2012-02-01	2021-02-01	110, -45, 155, -10	True	agriculture, australia, csiro, evaporation, evapotranspiration, landsat-derived, tern, viirs-derived, water-vapor	https://storage.googleapis.com/earthengine-stac/catalog/TERN/TERN_AET_CMRSET_LANDSAT_V2_1.json	https://developers.google.com/earth-engine/datasets/catalog/TERN_AET_CMRSET_LANDSAT_V2_1	CC-BY-4.0
TERN/AET/CMRSET_LANDSAT_V2_2	Actual Evapotranspiration for Australia (CMRSET Landsat V2.2)	image_collection	ee.ImageCollection('TERN/AET/CMRSET_LANDSAT_V2_2')	TERN Landscapes / CSIRO Land and Water	2000-02-01	2024-06-01	110, -45, 155, -10	False	agriculture, australia, csiro, evaporation, evapotranspiration, landsat-derived, tern, viirs-derived, water-vapor	https://storage.googleapis.com/earthengine-stac/catalog/TERN/TERN_AET_CMRSET_LANDSAT_V2_2.json	https://developers.google.com/earth-engine/datasets/catalog/TERN_AET_CMRSET_LANDSAT_V2_2	CC-BY-4.0
TIGER/2010/BG	TIGER: US Census Block Groups (BG) 2010	table	ee.FeatureCollection('TIGER/2010/BG')	United States Census Bureau	2010-01-01	2010-01-02	-180, -14.69, -64.435, 71.567	False	census, city, infrastructure-boundaries, neighborhood, table, tiger, urban, us	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2010_BG.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2010_BG	other
TIGER/2010/Blocks	TIGER: US Census Blocks	table	ee.FeatureCollection('TIGER/2010/Blocks')	United States Census Bureau	2010-01-01	2010-01-02	-180, -14.69, -64.435, 71.567	False	census, city, infrastructure-boundaries, neighborhood, table, tiger, urban, us	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2010_Blocks.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2010_Blocks	other
TIGER/2010/Tracts_DP1	TIGER: US Census Tracts Demographic - Profile 1	table	ee.FeatureCollection('TIGER/2010/Tracts_DP1')	United States Census Bureau	2010-01-01	2010-01-02	-180, -14.69, -64.435, 71.567	False	census, demographic, human, infrastructure-boundaries, social, table, tiger, us	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2010_Tracts_DP1.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2010_Tracts_DP1	other
TIGER/2010/ZCTA5	TIGER: US Census 5-digit ZIP Code Tabulation Areas 2010	table	ee.FeatureCollection('TIGER/2010/ZCTA5')	United States Census Bureau	2010-01-01	2010-01-02	-180, -14.69, -64.435, 71.567	False	census, infrastructure-boundaries, table, tiger, us, zcta, zip-code	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2010_ZCTA5.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2010_ZCTA5	other
TIGER/2016/Counties	TIGER: US Census Counties 2016	table	ee.FeatureCollection('TIGER/2016/Counties')	United States Census Bureau	2016-01-01	2017-01-02	-180, -14.69, -64.435, 71.567	False	census, county, infrastructure-boundaries, table, tiger, us	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2016_Counties.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2016_Counties	other
TIGER/2016/Roads	TIGER: US Census Roads	table	ee.FeatureCollection('TIGER/2016/Roads')	United States Census Bureau	2016-01-01	2017-01-02	-180, -14.69, -64.435, 71.567	False	census, infrastructure-boundaries, roads, table, tiger, us	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2016_Roads.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2016_Roads	other
TIGER/2016/States	TIGER: US Census States 2016	table	ee.FeatureCollection('TIGER/2016/States')	United States Census Bureau	2016-01-01	2017-01-02	-180, -14.69, -64.435, 71.567	False	census, infrastructure-boundaries, state, states, table, tiger, us	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2016_States.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2016_States	other
TIGER/2018/Counties	TIGER: US Census Counties 2018	table	ee.FeatureCollection('TIGER/2018/Counties')	United States Census Bureau	2018-01-01	2019-01-01	-180, -14.69, -64.435, 71.567	False	census, county, infrastructure-boundaries, table, tiger, us	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2018_Counties.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2018_Counties	other
TIGER/2018/States	TIGER: US Census States 2018	table	ee.FeatureCollection('TIGER/2018/States')	United States Census Bureau	2018-01-01	2019-01-01	-180, -14.69, -64.435, 71.567	False	census, infrastructure-boundaries, state, states, table, tiger, us	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2018_States.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2018_States	other
TIGER/2020/BG	TIGER: US Census Block Groups (BG) 2020	table	ee.FeatureCollection('TIGER/2020/BG')	United States Census Bureau	2020-01-01	2020-01-02	-180, -14.69, -64.435, 71.567	False	census, city, infrastructure-boundaries, neighborhood, table, tiger, urban, us	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2020_BG.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2020_BG	other
TIGER/2020/TABBLOCK20	TIGER: 2020 Tabulation (Census) Block 	table	ee.FeatureCollection('TIGER/2020/TABBLOCK20')	United States Census Bureau	2020-01-01	2020-01-02	-180, -14.69, -64.435, 71.567	False	census, city, infrastructure-boundaries, neighborhood, table, tiger, urban, us	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2020_TABBLOCK20.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2020_TABBLOCK20	other
TIGER/2020/TRACT	TIGER: US Census Tracts	table	ee.FeatureCollection('TIGER/2020/TRACT')	United States Census Bureau	2020-01-01	2020-01-02	-180, -14.69, -64.435, 71.567	False	census, city, infrastructure-boundaries, neighborhood, table, tiger, urban, us	https://storage.googleapis.com/earthengine-stac/catalog/TIGER/TIGER_2020_TRACT.json	https://developers.google.com/earth-engine/datasets/catalog/TIGER_2020_TRACT	other
TOMS/MERGED	TOMS and OMI Merged Ozone Data	image_collection	ee.ImageCollection('TOMS/MERGED')	NASA / GES DISC	1978-11-01	2025-06-01	-180, -90, 180, 90	False	atmosphere, aura, climate, geophysical, ges-disc, goddard, nasa, omi, ozone, toms	https://storage.googleapis.com/earthengine-stac/catalog/TOMS/TOMS_MERGED.json	https://developers.google.com/earth-engine/datasets/catalog/TOMS_MERGED	other
TRMM/3B42	TRMM 3B42: 3-Hourly Precipitation Estimates	image_collection	ee.ImageCollection('TRMM/3B42')	NASA GES DISC at NASA Goddard Space Flight Center	1998-01-01	2019-12-31	-180, -50, 180, 50	False	3-hourly, climate, geophysical, jaxa, nasa, precipitation, rainfall, trmm, weather	https://storage.googleapis.com/earthengine-stac/catalog/TRMM/TRMM_3B42.json	https://developers.google.com/earth-engine/datasets/catalog/TRMM_3B42	other
TRMM/3B43V7	TRMM 3B43: Monthly Precipitation Estimates	image_collection	ee.ImageCollection('TRMM/3B43V7')	NASA GES DISC at NASA Goddard Space Flight Center	1998-01-01	2019-12-01	-180, -50, 180, 50	False	climate, geophysical, jaxa, nasa, precipitation, rainfall, trmm, weather	https://storage.googleapis.com/earthengine-stac/catalog/TRMM/TRMM_3B43V7.json	https://developers.google.com/earth-engine/datasets/catalog/TRMM_3B43V7	other
TUBerlin/BigEarthNet/v1	TUBerlin/BigEarthNet/v1	image_collection	ee.ImageCollection('TUBerlin/BigEarthNet/v1')	BigEarthNet	2017-06-01	2018-05-31	-9, 36.9, 31.6, 68.1	False	chip, copernicus, corine-derived, label, landuse-landcover, ml, sentinel, tile	https://storage.googleapis.com/earthengine-stac/catalog/TUBerlin/TUBerlin_BigEarthNet_v1.json	https://developers.google.com/earth-engine/datasets/catalog/TUBerlin_BigEarthNet_v1	other
Tsinghua/DESS/ChinaTerraceMap/v1	DESS China Terrace Map v1	image	ee.Image('Tsinghua/DESS/ChinaTerraceMap/v1')	Department of Earth System Science, Tsinghua University (DESS, THU)	2018-01-01	2019-01-01	70, 0, 140, 60	False	agriculture, china, dess, landcover, landuse, landuse-landcover, terrace, tsinghua	https://storage.googleapis.com/earthengine-stac/catalog/Tsinghua/Tsinghua_DESS_ChinaTerraceMap_v1.json	https://developers.google.com/earth-engine/datasets/catalog/Tsinghua_DESS_ChinaTerraceMap_v1	CC-BY-4.0
Tsinghua/FROM-GLC/GAIA/v10	Tsinghua FROM-GLC Year of Change to Impervious Surface	image	ee.Image('Tsinghua/FROM-GLC/GAIA/v10')	Tsinghua University	1985-01-01	2018-12-31	-180, -90, 180, 90	False	built, development, impervious, population, tsinghua, urban	https://storage.googleapis.com/earthengine-stac/catalog/Tsinghua/Tsinghua_FROM-GLC_GAIA_v10.json	https://developers.google.com/earth-engine/datasets/catalog/Tsinghua_FROM-GLC_GAIA_v10	CC-BY-4.0
UCSB-CHG/CHIRPS/DAILY	CHIRPS Daily: Climate Hazards Center InfraRed Precipitation With Station Data (Version 2.0 Final)	image_collection	ee.ImageCollection('UCSB-CHG/CHIRPS/DAILY')	UCSB/CHG	1981-01-01	2025-04-30	-180, -50, 180, 50	False	chg, climate, geophysical, precipitation, ucsb, weather	https://storage.googleapis.com/earthengine-stac/catalog/UCSB-CHG/UCSB-CHG_CHIRPS_DAILY.json	https://developers.google.com/earth-engine/datasets/catalog/UCSB-CHG_CHIRPS_DAILY	other
UCSB-CHG/CHIRPS/PENTAD	CHIRPS Pentad: Climate Hazards Center InfraRed Precipitation With Station Data (Version 2.0 Final)	image_collection	ee.ImageCollection('UCSB-CHG/CHIRPS/PENTAD')	UCSB/CHG	1981-01-01	2025-04-26	-180, -50, 180, 50	False	chg, climate, geophysical, precipitation, ucsb, weather	https://storage.googleapis.com/earthengine-stac/catalog/UCSB-CHG/UCSB-CHG_CHIRPS_PENTAD.json	https://developers.google.com/earth-engine/datasets/catalog/UCSB-CHG_CHIRPS_PENTAD	other
UCSB-CHG/CHIRTS/DAILY	CHIRTS-daily: Climate Hazards Center InfraRed Temperature with Stations daily temperature data product	image_collection	ee.ImageCollection('UCSB-CHG/CHIRTS/DAILY')	UCSB/CHG	1983-01-01	2016-12-31	-180, -60, 180, 70	False	chg, climate, daily, era5, geophysical, reanalysis, temperature, ucsb, wind	https://storage.googleapis.com/earthengine-stac/catalog/UCSB-CHG/UCSB-CHG_CHIRTS_DAILY.json	https://developers.google.com/earth-engine/datasets/catalog/UCSB-CHG_CHIRTS_DAILY	CC0-1.0
UCSB/CHC/CMIP6/v1	The Climate Hazards Center (CHC) Coupled Model Intercomparison Project Phase 6 (CHC-CMIP6)	image_collection	ee.ImageCollection('UCSB/CHC/CMIP6/v1')	UCSB	1983-01-01	2016-12-31	-180, -50, 180, 50	False	climate, geophysical, precipitation, ucsb, weather	https://storage.googleapis.com/earthengine-stac/catalog/UCSB/UCSB_CHC_CMIP6_v1.json	https://developers.google.com/earth-engine/datasets/catalog/UCSB_CHC_CMIP6_v1	CC-BY-4.0
UK/EA/ENGLAND_1M_TERRAIN/2022	England 1m Composite DTM/DSM (Environment Agency)	image	ee.Image('UK/EA/ENGLAND_1M_TERRAIN/2022')	UK Environment Agency	2000-06-06	2022-04-02	-180, -90, 180, 90	False	dem, elevation, elevation-topography, lidar	https://storage.googleapis.com/earthengine-stac/catalog/UK/UK_EA_ENGLAND_1M_TERRAIN_2022.json	https://developers.google.com/earth-engine/datasets/catalog/UK_EA_ENGLAND_1M_TERRAIN_2022	other
UMD/GLAD/PRIMARY_HUMID_TROPICAL_FORESTS/v1	Primary Humid Tropical Forests	image_collection	ee.ImageCollection('UMD/GLAD/PRIMARY_HUMID_TROPICAL_FORESTS/v1')	UMD/GLAD	2001-01-01	2002-01-01	-180, -90, 180, 90	False	forest, forest-biomass, glad, global, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_GLAD_PRIMARY_HUMID_TROPICAL_FORESTS_v1.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_GLAD_PRIMARY_HUMID_TROPICAL_FORESTS_v1	other
UMD/hansen/global_forest_change_2013	Hansen Global Forest Change v1.0 (2000-2012) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2013')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2013-01-01	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2013.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2013	CC-BY-4.0
UMD/hansen/global_forest_change_2014	Hansen Global Forest Change v1.1 (2000-2013) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2014')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2014-01-01	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2014.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2014	CC-BY-4.0
UMD/hansen/global_forest_change_2015	Hansen Global Forest Change v1.2 (2000-2014) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2015')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2015-01-01	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2015.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2015	CC-BY-4.0
UMD/hansen/global_forest_change_2015_v1_3	Hansen Global Forest Change v1.3 (2000-2015) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2015_v1_3')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2016-01-01	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2015_v1_3.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2015_v1_3	CC-BY-4.0
UMD/hansen/global_forest_change_2016_v1_4	Hansen Global Forest Change v1.4 (2000-2016) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2016_v1_4')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2017-01-01	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2016_v1_4.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2016_v1_4	CC-BY-4.0
UMD/hansen/global_forest_change_2017_v1_5	Hansen Global Forest Change v1.5 (2000-2017) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2017_v1_5')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2018-01-01	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2017_v1_5.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2017_v1_5	CC-BY-4.0
UMD/hansen/global_forest_change_2018_v1_6	Hansen Global Forest Change v1.6 (2000-2018) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2018_v1_6')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2019-01-01	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2018_v1_6.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2018_v1_6	CC-BY-4.0
UMD/hansen/global_forest_change_2019_v1_7	Hansen Global Forest Change v1.7 (2000-2019) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2019_v1_7')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2020-01-01	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2019_v1_7.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2019_v1_7	CC-BY-4.0
UMD/hansen/global_forest_change_2020_v1_8	Hansen Global Forest Change v1.8 (2000-2020) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2020_v1_8')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2020-01-01	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2020_v1_8.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2020_v1_8	CC-BY-4.0
UMD/hansen/global_forest_change_2021_v1_9	Hansen Global Forest Change v1.9 (2000-2021) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2021_v1_9')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2021-01-01	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2021_v1_9.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2021_v1_9	CC-BY-4.0
UMD/hansen/global_forest_change_2022_v1_10	Hansen Global Forest Change v1.10 (2000-2022) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2022_v1_10')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2022-01-01	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2022_v1_10.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2022_v1_10	CC-BY-4.0
UMD/hansen/global_forest_change_2023_v1_11	Hansen Global Forest Change v1.11 (2000-2023) [deprecated]	image	ee.Image('UMD/hansen/global_forest_change_2023_v1_11')	Hansen/UMD/Google/USGS/NASA	2000-01-01	2023-12-31	-180, -90, 180, 90	True	forest, forest-biomass, geophysical, hansen, landsat-derived, umd	https://storage.googleapis.com/earthengine-stac/catalog/UMD/UMD_hansen_global_forest_change_2023_v1_11.json	https://developers.google.com/earth-engine/datasets/catalog/UMD_hansen_global_forest_change_2023_v1_11	CC-BY-4.0
